id_candidat,candidat,code_circo,inscrits,abstentions,votants,blancs,nuls,exprimes,nom,bloc,nb_voix,elu
38099,9,3809,101320,28739,72581,1447,309,70825,DETROYAT,UG,756,NON
38102,2,3810,99395,31677,67718,1149,383,66186,BORDES,UG,999,NON
39013,3,3901,64925,18534,46391,1018,489,44884,MOREL,UG,786,NON
39023,3,3902,55723,17006,38717,766,356,37595,MARCHET,UG,386,NON
39032,2,3903,70205,20295,49910,789,411,48710,REVOY,UG,796,NON
40018,8,4001,109697,31682,78015,1714,725,75576,BON,UG,852,NON
40027,7,4002,124617,35132,89485,1886,899,86700,DEMANGEOT,UG,839,NON
40035,5,4003,100020,26854,73166,1583,877,70706,VOUTAZ,UG,513,NON
41026,6,4102,80280,26185,54095,1903,680,51512,MAIDON,UG,966,NON
41034,4,4103,81054,24082,56972,1190,565,55217,LAMY,UG,986,NON
42012,2,4201,63963,21540,42423,585,250,41588,BROSSARD,UG,473,NON
42023,3,4202,50889,18558,32331,474,178,31679,DIETERICH,UG,439,NON
42027,7,4202,50889,18558,32331,474,178,31679,DOUSPIS,UG,650,NON
42035,5,4203,84404,27063,57341,1310,240,55791,HUSSEINI,UG,727,NON
42044,4,4204,104493,32052,72441,1513,458,70470,IBBARI,UG,1368,NON
42051,1,4205,101589,28855,72734,1187,497,71050,NAYME,UG,956,NON
42052,2,4205,101589,28855,72734,1187,497,71050,ROCHE,UG,726,NON
42061,1,4206,111857,31623,80234,1548,581,78105,TRICHARD,UG,502,NON
42064,4,4206,111857,31623,80234,1548,581,78105,HAURY,UG,480,NON
42066,6,4206,111857,31623,80234,1548,581,78105,PETIOT,UG,720,NON
43011,1,4301,102716,27850,74866,1021,447,73398,DRACOS,UG,668,NON
43022,2,4302,79390,22317,57073,834,481,55758,BREBION,UG,795,NON
44011,1,4401,77342,21170,56172,1193,181,54798,COLLOBER,UG,181,NON
44014,4,4401,77342,21170,56172,1193,181,54798,DEFRANCE,UG,521,NON
44024,4,4402,91532,23971,67561,832,266,66463,VABRE,UG,0,NON
44025,5,4402,91532,23971,67561,832,266,66463,BAZILLE,UG,542,NON
44031,1,4403,97389,30116,67273,1242,303,65728,DOLIDON,UG,832,NON
44041,1,4404,93228,26440,66788,984,423,65381,GAUVIN,UG,0,NON
44042,2,4404,93228,26440,66788,984,423,65381,PELLEGRINI,UG,788,NON
44043,3,4404,93228,26440,66788,984,423,65381,OLLON,UG,593,NON
44052,2,4405,127978,33612,94366,1830,639,91897,CLOPEAU,UG,1261,NON
44061,1,4406,117288,35797,81491,1919,778,78794,CATHELINE,UG,1325,NON
44072,2,4407,118946,33383,85563,2478,640,82445,BELIN,UG,1228,NON
44081,1,4408,91147,30695,60452,945,392,59115,LE BELLER,UG,890,NON
44094,4,4409,132667,38045,94622,1943,875,91804,HERVO,UG,1134,NON
44096,6,4409,132667,38045,94622,1943,875,91804,LE GAL LA SALLE,UG,2713,NON
44106,6,4410,126331,33656,92675,1807,744,90124,GARDAIR,UG,893,NON
45015,5,4501,78309,24145,54164,803,282,53079,TREPKA,UG,439,NON
45023,3,4502,88601,29765,58836,836,398,57602,MEGDOUD,UG,388,NON
45024,4,4502,88601,29765,58836,836,398,57602,CARRANI,UG,1474,NON
45032,2,4503,70445,22115,48330,1005,382,46943,NAULIN,UG,648,NON
45042,2,4504,74099,26054,48045,955,305,46785,CLERGUE,UG,551,NON
45057,7,4505,73581,24246,49335,793,365,48177,SOTTEJEAU,UG,429,NON
45063,3,4506,76084,23787,52297,867,340,51090,CHOQUEL,UG,528,NON
46016,6,4601,73047,19371,53676,598,575,52503,DOMENECH,UG,353,NON
46024,4,4602,66320,17023,49297,1114,880,47303,VIAU,UG,607,NON
47012,2,4701,88558,25872,62686,1456,841,60389,EL MARBATI,UG,700,NON
47024,4,4702,76944,23601,53343,1196,878,51269,LAMBOLEZ,UG,929,NON
47035,5,4703,75786,22782,53004,900,578,51526,GASC,UG,521,NON
48016,6,4801,59764,14919,44845,916,451,43478,SOUCHON,UG,284,NON
49012,2,4901,88675,26601,62074,1016,518,60540,GOUAS,UG,173,NON
49013,3,4901,88675,26601,62074,1016,518,60540,DUPAS,UG,642,NON
49022,2,4902,95583,27970,67613,1325,544,65744,LEBRUN,UG,834,NON
49031,1,4903,72748,22879,49869,918,470,48481,PEILLON,UG,741,NON
49041,1,4904,76126,22834,53292,1085,586,51621,GERET,UG,750,NON
49043,3,4904,76126,22834,53292,1085,586,51621,VITASSE,UG,3,NON
49052,2,4905,80097,25757,54340,1207,529,52604,TESTU,UG,821,NON
49064,4,4906,99656,29883,69773,1618,766,67389,LE DIAGON,UG,1099,NON
49073,3,4907,84491,24926,59565,1305,544,57716,L'HUILLIER,UG,810,NON
50013,3,5001,86727,26692,60035,929,328,58778,LEWI,UG,578,NON
50018,8,5001,86727,26692,60035,929,328,58778,RAJAUT,UG,250,NON
50023,3,5002,96780,28521,68259,1193,525,66541,TRAN,UG,811,NON
50033,3,5003,111098,33235,77863,1454,505,75904,VERLEYEN,UG,389,NON
50034,4,5003,111098,33235,77863,1454,505,75904,AYOUTI,UG,629,NON
50045,5,5004,88663,28923,59740,1082,399,58259,BENRAMDANE,UG,900,NON
51013,3,5101,75390,26815,48575,789,340,47446,VARLET,UG,856,NON
51022,2,5102,74627,25184,49443,552,338,48553,ROSE,UG,420,NON
51023,3,5102,74627,25184,49443,552,338,48553,WYSOCINSKI,UG,1301,NON
51034,4,5103,78476,26708,51768,1257,575,49936,CORMERAIS,UG,769,NON
51043,3,5104,77894,27404,50490,840,442,49208,GOSSEAU,UG,690,NON
52011,1,5201,69171,22577,46594,1159,763,44672,DEMAY,UG,869,NON
52022,2,5202,59043,20971,38072,670,426,36976,PRUM,UG,684,NON
53014,4,5301,74167,23384,50783,859,391,49533,ROMIER,UG,465,NON
53021,1,5302,79759,24780,54979,1161,517,53301,PLACE,UG,390,NON
53032,2,5303,72655,23470,49185,867,470,47848,AMELIN,UG,494,NON
54012,2,5401,83269,27392,55877,798,357,54722,NIMSGERN,UG,741,NON
54024,4,5402,67916,22031,45885,548,217,45120,DESTOMBES,UG,365,NON
54031,1,5403,80382,33246,47136,896,365,45875,BOURY,UG,1022,NON
54041,1,5404,96430,31625,64805,1105,506,63194,HEILLIETTE,UG,864,NON
54053,3,5405,78674,25494,53180,1163,452,51565,AUBERT,UG,792,NON
54061,1,5406,87566,31866,55700,1090,442,54168,BARBIN,UG,718,NON
54062,2,5406,87566,31866,55700,1090,442,54168,NOWAK,UG,1133,NON
55013,3,5501,74962,24016,50946,932,630,49384,TYMEN,UG,481,NON
55022,2,5502,59230,20631,38599,691,357,37551,NORDEMANN,UG,431,NON
55024,4,5502,59230,20631,38599,691,357,37551,LAFUE,UG,742,NON
56016,6,5601,115573,29345,86228,1258,409,84561,PESCHANSKI,UG,432,NON
56026,6,5602,113726,28784,84942,1387,577,82978,CHEÔRE,UG,899,NON
56033,3,5603,98154,27644,70510,1343,594,68573,PAILLARD,UG,943,NON
56037,7,5603,98154,27644,70510,1343,594,68573,LEPERT,UG,688,NON
56041,1,5604,113628,31619,82009,1013,337,80659,MAMAR,UG,602,NON
56042,2,5604,113628,31619,82009,1013,337,80659,CRUNIL,UG,515,NON
56053,3,5605,80820,24236,56584,1125,314,55145,PIERRON,UG,1066,NON
56062,2,5606,93830,26326,67504,1404,575,65525,LAGREE,UG,1213,NON
57011,1,5701,93930,35384,58546,1367,490,56689,GEORGET,UG,745,NON
57015,5,5701,93930,35384,58546,1367,490,56689,LEJAL,UG,202,NON
57022,2,5702,76778,26337,50441,1022,456,48963,RINALDI,UG,461,NON
57032,2,5703,76057,26714,49343,991,366,47986,HODARA,UG,699,NON
57035,5,5703,76057,26714,49343,991,366,47986,DIAFERIA,UG,143,NON
57045,5,5704,80777,27484,53293,703,400,52190,BAUD-BERTIER,UG,438,NON
57055,5,5705,72095,26977,45118,763,405,43950,SEBASTIAN,UG,453,NON
57066,6,5706,66393,28988,37405,666,246,36493,LEGRAND,UG,618,NON
57071,1,5707,89245,34093,55152,1242,412,53498,BOUSSET,UG,931,NON
57081,1,5708,91374,39048,52326,1112,401,50813,JOLIVET,UG,1249,NON
57096,6,5709,100711,34994,65717,1308,460,63949,MAURHOFER,UG,805,NON
58015,5,5801,73850,25963,47887,1217,432,46238,LEMOINE,UG,809,NON
58025,5,5802,78765,24509,54256,1055,819,52382,DUPUIS,UG,839,NON
590110,10,5901,61672,20729,40943,448,227,40268,MARAGE,UG,0,NON
590112,12,5901,61672,20729,40943,448,227,40268,MADELAIN,UG,217,NON
59022,2,5902,87355,30117,57238,841,404,55993,ROUGE,UG,645,NON
59024,4,5902,87355,30117,57238,841,404,55993,TESTART,UG,208,NON
59034,4,5903,91620,36998,54622,1278,468,52876,RONDEAUX,UG,1697,NON
59041,1,5904,101833,31829,70004,967,403,68634,SCALI,UG,0,NON
59049,9,5904,101833,31829,70004,967,403,68634,ABDELLAOUI,UG,539,NON
59051,1,5905,102283,31957,70326,1457,475,68394,OLIVEREAU,UG,24,NON
59052,2,5905,102283,31957,70326,1457,475,68394,COVAIN,UG,858,NON
59065,5,5906,95058,25642,69416,1236,373,67807,BARREZ,UG,687,NON
59074,4,5907,73444,25579,47865,760,341,46764,SCHUURMAN,UG,617,NON
59084,4,5908,68933,31958,36975,745,345,35885,DELBARRE,UG,652,NON
59091,1,5909,92045,30461,61584,656,299,60629,DHELIN,UG,4,NON
59098,8,5909,92045,30461,61584,656,299,60629,SARAZIN,UG,477,NON
59107,7,5910,83192,33501,49691,814,276,48601,CHARLON,UG,535,NON
59112,2,5911,93191,32377,60814,1047,504,59263,WILSON,UG,450,NON
59115,5,5911,93191,32377,60814,1047,504,59263,COUPIGNY,UG,17,NON
59116,6,5911,93191,32377,60814,1047,504,59263,BAILLEUL,UG,778,NON
59121,1,5912,93070,33633,59437,1263,510,57664,LEHRHAUPT,UG,894,NON
59132,2,5913,86045,34704,51341,1173,392,49776,BZINE,UG,1175,NON
59144,4,5914,99449,32485,66964,1328,514,65122,DESRAYAUD,UG,1091,NON
59154,4,5915,97601,30709,66892,1214,647,65031,DUBIEZ,UG,1078,NON
59164,4,5916,84041,32447,51594,1091,416,50087,PECQUEUR,UG,1145,NON
59205,5,5920,82190,33679,48511,757,335,47419,MOZDZIERZ,UG,679,NON
59212,2,5921,81160,30997,50163,884,357,48922,DUQUESNOY,UG,726,NON
60015,5,6001,83258,28797,54461,774,389,53298,LATRASSE,UG,749,NON
60018,8,6001,83258,28797,54461,774,389,53298,FRUITIER,UG,348,NON
60023,3,6002,89305,29481,59824,1388,503,57933,POTCHTOVIK,UG,630,NON
60026,6,6002,89305,29481,59824,1388,503,57933,EL AIYATE,UG,2144,NON
60036,6,6003,74495,28043,46452,902,332,45218,SZPIRKO,UG,522,NON
60041,1,6004,94183,30465,63718,955,385,62378,NGABISSIO,UG,422,NON
60045,5,6004,94183,30465,63718,955,385,62378,DASINI,UG,422,NON
60051,1,6005,73645,25031,48614,704,299,47611,BECHERINI,UG,503,NON
60066,6,6006,75856,25629,50227,996,352,48879,ISKIN,UG,648,NON
60074,4,6007,77118,27165,49953,749,313,48891,DINGIVAL,UG,615,NON
61011,1,6101,68184,21957,46227,941,417,44869,PERCHET,UG,476,NON
61024,4,6102,64536,19812,44724,719,266,43739,VELLY,UG,470,NON
61031,1,6103,70653,22150,48503,795,310,47398,GAUTIER,UG,857,NON
62013,3,6201,105247,31569,73678,1295,715,71668,BERTHOUD,UG,680,NON
62021,1,6202,88596,27528,61068,981,484,59603,LADSOUS,UG,946,NON
62027,7,6202,88596,27528,61068,981,484,59603,BOUFFART,UG,409,NON
62031,1,6203,83041,33701,49340,824,427,48089,DARRAS,UG,800,NON
62054,4,6205,90906,34122,56784,869,351,55564,LANGLET,UG,1298,NON
62063,3,6206,94643,28629,66014,1163,648,64203,BOUREL,UG,703,NON
62074,4,6207,94659,37049,57610,779,423,56408,CARRAUD,UG,701,NON
62084,4,6208,92388,32342,60046,934,627,58485,RUFFIN,UG,1199,NON
62092,2,6209,80762,26681,54081,1009,514,52558,DEFLANDRE,UG,624,NON
62104,4,6210,89095,33718,55377,1136,569,53672,ROBASZKIEWICZ,UG,851,NON
62111,1,6211,94166,36032,58134,1225,601,56308,GAI,UG,786,NON
62121,1,6212,96789,37350,59439,1476,661,57302,SCHEENAERTS,UG,1121,NON
63012,2,6301,83788,27707,56081,948,488,54645,LECLAIR,UG,733,NON
63023,3,6302,90283,24462,65821,1176,628,64017,TRUCHON,UG,969,NON
63034,4,6303,90194,23937,66257,1154,562,64541,SAVRE,UG,759,NON
63046,6,6304,101981,29179,72802,1510,813,70479,MAROTTE,UG,1137,NON
63053,3,6305,105080,31135,73945,1340,773,71832,CAPRON,UG,783,NON
64012,2,6401,69447,20039,49408,813,351,48244,HEGOBURU,UG,366,NON
64015,5,6401,69447,20039,49408,813,351,48244,ZEN,UG,1215,NON
64021,1,6402,84672,22316,62356,1130,508,60718,MARCONI,UG,530,NON
64024,4,6402,84672,22316,62356,1130,508,60718,MAUHOURAT,UG,1497,NON
64031,1,6403,83929,23372,60557,974,402,59181,BRIOLAIS,UG,1154,NON
64036,6,6403,83929,23372,60557,974,402,59181,MISSIER,UG,358,NON
64041,1,6404,80792,21647,59145,928,422,57795,RIBEIRO,UG,476,NON
64053,3,6405,101136,29466,71670,1073,488,70109,GRATELOUP,UG,1567,NON
64056,6,6405,101136,29466,71670,1073,488,70109,BARDANOUVE,UG,477,NON
64067,7,6406,106617,31087,75530,1390,562,73578,UHART,UG,844,NON
65016,6,6501,87328,25834,61494,1386,634,59474,SAEZ,UG,533,NON
65021,1,6502,88496,25703,62793,1422,662,60709,MEUNIER,UG,692,NON
66018,8,6601,74058,24965,49093,768,504,47821,ADVENARD,UG,374,NON
66022,2,6602,106157,34310,71847,1393,751,69703,GOISET,UG,618,NON
66034,4,6603,85650,27856,57794,1417,717,55660,URROZ,UG,612,NON
66041,1,6604,102742,31400,71342,1301,810,69231,POUPARD,UG,575,NON
67012,2,6701,62541,18738,43803,321,143,43339,GENIEUX,UG,0,NON
67013,3,6701,62541,18738,43803,321,143,43339,BENHAMOU,UG,77,NON
67014,4,6701,62541,18738,43803,321,143,43339,ARBOGAST,UG,424,NON
67019,9,6701,62541,18738,43803,321,143,43339,BARRET,UG,315,NON
670113,13,6701,62541,18738,43803,321,143,43339,FÔVE,UG,146,NON
67022,2,6702,72992,23266,49726,476,209,49041,SCHNITZLER,UG,473,NON
67025,5,6702,72992,23266,49726,476,209,49041,SOUBISE,UG,154,NON
67027,7,6702,72992,23266,49726,476,209,49041,GOVERNATORI,UG,685,NON
67029,9,6702,72992,23266,49726,476,209,49041,RICHARD,UG,262,NON
67033,3,6703,70945,24477,46468,467,257,45744,GRANDMOUGIN,UG,252,NON
67037,7,6703,70945,24477,46468,467,257,45744,PARAT,UG,782,NON
670311,11,6703,70945,24477,46468,467,257,45744,ROBERT,UG,0,NON
67046,6,6704,99049,29462,69587,902,360,68325,BENHLAL,UG,344,NON
67051,1,6705,107594,34964,72630,1007,464,71159,DANTZ,UG,803,NON
67056,6,6705,107594,34964,72630,1007,464,71159,DUTTER,UG,446,NON
67064,4,6706,98222,31287,66935,923,355,65657,CAMUS,UG,362,NON
67075,5,6707,86142,29335,56807,800,374,55633,MEYER,UG,414,NON
67086,6,6708,94678,33810,60868,920,364,59584,GROSHEITSCH,UG,739,NON
67091,1,6709,96216,32788,63428,804,360,62264,LUCAS,UG,406,NON
68015,5,6801,78987,28778,50209,721,323,49165,SCHAFFAR,UG,341,NON
68026,6,6802,92476,30040,62436,973,504,60959,NEUSCHWANGER,UG,280,NON
68031,1,6803,87359,30019,57340,921,344,56075,WAECHTER,UG,1563,NON
68032,2,6803,87359,30019,57340,921,344,56075,CRESSIN,UG,785,NON
68037,7,6803,87359,30019,57340,921,344,56075,FERRY,UG,234,NON
68043,3,6804,104237,35227,69010,1211,364,67435,SENSE,UG,582,NON
68044,4,6804,104237,35227,69010,1211,364,67435,MORGEN,UG,1754,NON
68053,3,6805,76089,27176,48913,1090,143,47680,LOUNES,UG,567,NON
68055,5,6805,76089,27176,48913,1090,143,47680,KELTOUMI,UG,287,NON
68063,3,6806,93861,33895,59966,1139,337,58490,BLUM,UG,808,NON
68068,8,6806,93861,33895,59966,1139,337,58490,MULOT,UG,503,NON
69016,6,6901,71917,18613,53304,511,201,52592,BUGNI,UG,358,NON
69017,7,6901,71917,18613,53304,511,201,52592,LOPOUCHANSKY,UG,2,NON
69018,8,6901,71917,18613,53304,511,201,52592,THIRIAT,UG,1176,NON
69025,5,6902,74611,16461,58150,427,189,57534,BRUNO,UG,0,NON
69028,8,6902,74611,16461,58150,427,189,57534,BRIDAY,UG,297,NON
69029,9,6902,74611,16461,58150,427,189,57534,JOUTEUX,UG,133,NON
69032,2,6903,70822,16382,54440,426,172,53842,LAFOND,UG,688,NON
69034,4,6903,70822,16382,54440,426,172,53842,BARRALLON,UG,141,NON
69038,8,6903,70822,16382,54440,426,172,53842,DUDUKDJIAN,UG,260,NON
69042,2,6904,78898,17818,61080,517,152,60411,JEGO,UG,0,NON
69043,3,6904,78898,17818,61080,517,152,60411,QUEVY,UG,496,NON
69045,5,6904,78898,17818,61080,517,152,60411,LAURENT,UG,329,NON
69056,6,6905,90607,22377,68230,696,208,67326,RIVIERE,UG,413,NON
69061,1,6906,92008,32037,59971,768,240,58963,BASILIEN,UG,723,NON
69064,4,6906,92008,32037,59971,768,240,58963,BOUHAMI,UG,466,NON
69067,7,6906,92008,32037,59971,768,240,58963,MIZONY,UG,184,NON
69083,3,6908,106007,27394,78613,1101,371,77141,TEYSSIER,UG,630,NON
69096,6,6909,98123,27780,70343,973,274,69096,HELLY,UG,464,NON
69106,6,6910,99044,24116,74928,990,298,73640,BOMPARD,UG,551,NON
69111,1,6911,98020,27586,70434,1100,403,68931,BROWNING,UG,550,NON
69114,4,6911,98020,27586,70434,1100,403,68931,SPENNATO,UG,1974,NON
69126,6,6912,82747,21799,60948,613,230,60105,FAURITE,UG,565,NON
69133,3,6913,89801,27099,62702,751,280,61671,PIOT,UG,523,NON
69144,4,6914,76572,30781,45791,654,339,44798,MINOUX,UG,815,NON
70016,6,7001,88355,25845,62510,1227,947,60336,FISCHER,UG,816,NON
70023,3,7002,89378,26597,62781,1201,1082,60498,APRO,UG,1018,NON
71016,6,7101,75260,23084,52176,934,444,50798,SPRINGAUX,UG,429,NON
71024,4,7102,76621,23051,53570,894,532,52144,BERTHELOT,UG,677,NON
71034,4,7103,80901,24735,56166,1232,733,54201,LUCOTTE,UG,730,NON
71042,2,7104,82625,25995,56630,1299,587,54744,COURATIER,UG,1115,NON
71051,1,7105,85943,28033,57910,945,573,56392,DUFRAIGNE,UG,885,NON
72013,3,7201,73766,23131,50635,1213,419,49003,MAILLET,UG,710,NON
72023,3,7202,83764,30121,53643,1510,322,51811,HUBERT,UG,776,NON
72035,5,7203,85878,28355,57523,1317,647,55559,BRUTOUT,UG,885,NON
72042,2,7204,81439,27296,54143,1247,472,52424,NOUCHY,UG,596,NON
72053,3,7205,87980,28903,59077,1367,497,57213,FOUQUET,UG,899,NON
73012,2,7301,94116,26053,68063,1130,585,66348,CASEJUANE,UG,450,NON
73017,7,7301,94116,26053,68063,1130,585,66348,EXERTIER,UG,2292,NON
73026,6,7302,75626,24026,51600,746,385,50469,RAHALIA,UG,350,NON
73034,4,7303,74583,20530,54053,821,355,52877,TROUV,UG,719,NON
73045,5,7304,79612,22994,56618,1148,426,55044,DUCRUET,UG,643,NON
74013,3,7401,110684,29789,80895,1570,529,78796,MATTEI,UG,675,NON
74021,1,7402,101693,28636,73057,1219,362,71476,YILDIRIM,UG,411,NON
74034,4,7403,89948,27529,62419,1157,326,60936,LEGOUHY,UG,656,NON
74041,1,7404,90925,34056,56869,639,211,56019,ROCHE,UG,371,NON
74052,2,7405,103704,34132,69572,1183,416,67973,BALLY,UG,484,NON
74062,2,7406,82158,26733,55425,904,289,54232,DEMEURE,UG,614,NON
75012,2,7501,84309,20888,63421,495,173,62753,GAUTREAU,UG,0,NON
75015,5,7501,84309,20888,63421,495,173,62753,BOULINIER,UG,231,NON
75021,1,7502,74579,17671,56908,337,153,56418,JOLIVEAU,UG,168,NON
75023,3,7502,74579,17671,56908,337,153,56418,SACASA,UG,0,NON
75028,8,7502,74579,17671,56908,337,153,56418,LORANS,UG,512,NON
75033,3,7503,73178,19516,53662,464,236,52962,FERNANDES,UG,151,NON
75034,4,7503,73178,19516,53662,464,236,52962,CITROEN,UG,433,NON
75036,6,7503,73178,19516,53662,464,236,52962,GASARIAN,UG,0,NON
75039,9,7503,73178,19516,53662,464,236,52962,BURTAIRE,UG,232,NON
75045,5,7504,73204,19833,53371,313,153,52905,MAHIEU,UG,0,NON
75046,6,7504,73204,19833,53371,313,153,52905,LEVENARD,UG,105,NON
75053,3,7505,79451,19583,59868,400,187,59281,BOROWSKI,UG,367,NON
75054,4,7505,79451,19583,59868,400,187,59281,BRUNI,UG,674,NON
75056,6,7505,79451,19583,59868,400,187,59281,DABAT,UG,271,NON
75058,8,7505,79451,19583,59868,400,187,59281,GUIOT,UG,1,NON
75065,5,7506,81237,21243,59994,642,355,58997,VERDIER,UG,1208,NON
75067,7,7506,81237,21243,59994,642,355,58997,BRUNET,UG,509,NON
75069,9,7506,81237,21243,59994,642,355,58997,NICOLAS,UG,0,NON
75073,3,7507,80364,18864,61500,424,182,60894,LACAZE,UG,532,NON
75074,4,7507,80364,18864,61500,424,182,60894,PETIT,UG,289,NON
75079,9,7507,80364,18864,61500,424,182,60894,BLANC,UG,0,NON
750812,12,7508,85297,23430,61867,625,280,60962,ADOUE,UG,176,NON
75096,6,7509,71332,20586,50746,570,263,49913,BEDAGUE,UG,396,NON
75098,8,7509,71332,20586,50746,570,263,49913,ROZENBERG,UG,565,NON
750911,11,7509,71332,20586,50746,570,263,49913,CHAUVEL,UG,251,NON
75105,5,7510,70406,19923,50483,451,255,49777,LEBRUN,UG,0,NON
75106,6,7510,70406,19923,50483,451,255,49777,NOEL,UG,318,NON
75107,7,7510,70406,19923,50483,451,255,49777,WEHRLING,UG,1324,NON
75112,2,7511,72872,16891,55981,451,162,55368,VINCIGUERRA,UG,223,NON
75115,5,7511,72872,16891,55981,451,162,55368,LASNE,UG,715,NON
75116,6,7511,72872,16891,55981,451,162,55368,LAVIRE,UG,0,NON
75125,5,7512,75515,18655,56860,406,186,56268,MILESCHI,UG,0,NON
75128,8,7512,75515,18655,56860,406,186,56268,MONCHAL,UG,156,NON
751210,10,7512,75515,18655,56860,406,186,56268,BILLAULT HARLE,UG,850,NON
75132,2,7513,77751,21158,56593,515,233,55845,ROETHLISBERGER,UG,226,NON
75137,7,7513,77751,21158,56593,515,233,55845,OUDIOU,UG,0,NON
751312,12,7513,77751,21158,56593,515,233,55845,ALLORANT,UG,811,NON
75143,3,7514,76408,20689,55719,340,144,55235,BOURDY,UG,123,NON
75147,7,7514,76408,20689,55719,340,144,55235,ZAOUATI,UG,0,NON
75153,3,7515,79598,23503,56095,605,312,55178,AUGROS,UG,128,NON
75156,6,7515,79598,23503,56095,605,312,55178,CHARVILLAT,UG,275,NON
75162,2,7516,76417,23703,52714,516,296,51902,VILLENAVE,UG,0,NON
75166,6,7516,76417,23703,52714,516,296,51902,EL-MARBATI,UG,409,NON
751610,10,7516,76417,23703,52714,516,296,51902,HUGUET,UG,1003,NON
75172,2,7517,63138,21540,41598,466,281,40851,AKSAS,UG,399,NON
75173,3,7517,63138,21540,41598,466,281,40851,BOUCHOU,UG,578,NON
751711,11,7517,63138,21540,41598,466,281,40851,ROUSSEAU,UG,0,NON
75188,8,7518,70320,17483,52837,414,223,52200,BOUBAULT,UG,214,NON
75189,9,7518,70320,17483,52837,414,223,52200,THIELE,UG,8,NON
76019,9,7601,66601,20713,45888,585,208,45095,FOISSEY,UG,454,NON
760110,10,7601,66601,20713,45888,585,208,45095,DUVERGER,UG,271,NON
76021,1,7602,95776,25625,70151,1266,386,68499,GARAULT,UG,877,NON
76031,1,7603,70623,26370,44253,781,299,43173,LE MANACH,UG,705,NON
76045,5,7604,86287,31630,54657,1146,420,53091,PODGUSZER,UG,1152,NON
76054,4,7605,94874,29562,65312,1156,367,63789,SULKOWSKI,UG,963,NON
76062,2,7606,109261,35541,73720,1436,500,71784,MOISAN,UG,861,NON
76077,7,7607,85533,27344,58189,1419,119,56651,MAC,UG,610,NON
76082,2,7608,64476,25631,38845,955,41,37849,CAUCHOIS,UG,504,NON
76093,3,7609,95433,29474,65959,1553,408,63998,PINATO,UG,1122,NON
76106,6,7610,110885,32566,78319,1694,607,76018,RIVIÔRE,UG,1033,NON
77011,1,7701,71339,25761,45578,1048,400,44130,GUERRIER,UG,742,NON
77021,1,7702,80444,25288,55156,926,358,53872,FAURY,UG,377,NON
77024,4,7702,80444,25288,55156,926,358,53872,BROCH,UG,419,NON
77026,6,7702,80444,25288,55156,926,358,53872,ROUSSELLE,UG,2102,NON
77033,3,7703,77914,26422,51492,983,279,50230,VAN CAUTEREN,UG,896,NON
77041,1,7704,88697,29780,58917,1178,399,57340,GAUDEY,UG,1070,NON
77085,5,7708,97664,33523,64141,1320,379,62442,DUCHAUSSOY,UG,0,NON
77095,5,7709,87735,30745,56990,980,283,55727,WOODS,UG,426,NON
77104,4,7710,82992,30537,52455,787,327,51341,CAYARD,UG,688,NON
77116,6,7711,66897,24738,42159,1329,317,40513,DE LA TORRE,UG,868,NON
78013,3,7801,84208,22918,61290,744,231,60315,LEROUX,UG,523,NON
78025,5,7802,86979,21738,65241,701,275,64265,SAULNIER,UG,486,NON
78032,2,7803,83521,22466,61055,592,242,60221,BIZET,UG,1679,NON
78035,5,7803,83521,22466,61055,592,242,60221,AUGUSTIN,UG,283,NON
78045,5,7804,80858,21729,59129,833,269,58027,MAUREL,UG,489,NON
78051,1,7805,76766,22131,54635,949,235,53451,LPICIER,UG,454,NON
78063,3,7806,77096,23514,53582,623,233,52726,ARMÔDE,UG,120,NON
78065,5,7806,77096,23514,53582,623,233,52726,PERRAUDIN,UG,222,NON
78069,9,7806,77096,23514,53582,623,233,52726,SUZ,UG,1668,NON
78071,1,7807,81613,26206,55407,893,283,54231,KAYA,UG,498,NON
78075,5,7807,81613,26206,55407,893,283,54231,LEFEBVRE,UG,375,NON
78088,8,7808,75347,28696,46651,810,389,45452,GONNOT,UG,526,NON
78092,2,7809,94123,30212,63911,1037,381,62493,ZEROUALI,UG,1780,NON
78097,7,7809,94123,30212,63911,1037,381,62493,GOMMARD,UG,601,NON
78103,3,7810,92480,24689,67791,872,326,66593,FOURNIER-CAMPION,UG,1141,NON
78108,8,7810,92480,24689,67791,872,326,66593,JANISSET,UG,421,NON
78114,4,7811,70630,22503,48127,816,300,47011,PLANQUE,UG,507,NON
78123,3,7812,72340,20675,51665,820,268,50577,MERCIER,UG,537,NON
79014,4,7901,91748,27022,64726,1298,692,62736,VAUZELLE,UG,698,NON
79026,6,7902,98054,29792,68262,1471,846,65945,GORIZZUTTI,UG,607,NON
79035,5,7903,85314,27376,57938,1336,837,55765,VALLE,UG,666,NON
80014,4,8001,83104,29094,54010,926,459,52625,BAUDRY,UG,653,NON
80021,1,8002,77341,24779,52562,756,301,51505,CHASSOULIER,UG,531,NON
80032,2,8003,82023,24569,57454,1128,549,55777,VALET,UG,589,NON
80044,4,8004,85080,25898,59182,1178,446,57558,VITOUX,UG,820,NON
